calcPhase t x y theta rr rl P11 P12 P13 P14 P15 P22 P23 P24 P25 P33 P34 P35 P44 P45 P55 U1 U2 y1 y2
0 0.000000 0.000000 0.000000 0.000000 21.500000 21.500000 11.111111 0.000000 0.000000 0.000000 0.000000 25.000000 0.000000 0.000000 0.000000 0.007615 0.000000 0.000000 1.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 
1 0.200000 6.003933 0.000000 0.000000 21.500000 21.500000 13.461352 0.000000 0.000000 0.139626 0.139626 25.000594 0.002127 0.000000 0.000000 0.008365 0.002493 -0.002493 1.000000 0.000000 1.000000 0.279253 0.279253 0.000000 0.000000 
1 0.400000 6.003933 0.000000 0.000000 21.500000 21.500000 15.772602 0.000000 0.000000 0.139626 0.139626 25.000594 0.002127 0.000000 0.000000 0.009102 0.002493 -0.002493 1.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 
1 0.600000 15.009832 0.000000 0.000000 21.500000 21.500000 18.288555 0.000000 0.000000 0.349066 0.349066 25.003972 0.005947 0.001044 -0.001044 0.009904 0.006233 -0.006233 1.000000 0.000000 1.000000 0.418879 0.418879 0.000000 0.000000 
1 0.800000 25.516714 0.000000 0.026803 21.500000 21.500000 21.062824 0.000316 0.001480 0.628319 0.558505 25.013705 0.011518 0.004526 -0.004526 0.010789 0.011220 -0.009973 1.000000 0.000000 1.000000 0.558505 0.418879 0.000000 0.000000 
1 1.000000 36.019822 0.281585 0.000000 21.500000 21.500000 24.069351 0.068816 -0.003063 0.834523 0.840466 25.026963 0.016086 0.014837 -0.001218 0.011748 0.014960 -0.014960 1.000000 0.000000 1.000000 0.418879 0.558505 0.000000 0.000000 
2 1.000000 36.019822 0.281585 0.000000 21.500000 21.500000 24.069351 0.068816 -0.003063 0.834523 0.840466 25.026963 0.016086 0.014837 -0.001218 0.011748 0.014960 -0.014960 1.000000 0.000000 1.000000 0.000000 0.000000 80.000000 0.000000 
3 1.000000 33.656954 0.202942 -0.002436 21.414588 21.420907 14.619631 0.090788 -0.001445 0.507403 0.510003 18.156255 -0.215900 -0.279769 0.288470 0.003915 0.005043 -0.005148 0.975978 0.000981 0.976294 0.000000 0.000000 0.000000 0.000000 
1 1.200000 45.618845 0.173800 -0.002468 21.414588 21.420907 17.633754 0.079515 -0.001385 0.780368 0.782759 17.916317 -0.216519 -0.277617 0.284930 0.004797 0.009905 -0.010012 0.975978 0.000981 0.976294 0.558505 0.558505 0.000000 0.000000 
1 1.400000 57.580735 0.144281 -0.002499 21.414588 21.420907 20.952667 0.067341 -0.001294 1.053478 1.055369 17.675965 -0.216590 -0.272758 0.278665 0.005775 0.014767 -0.014875 0.975978 0.000981 0.976294 0.558505 0.558505 0.000000 0.000000 
1 1.600000 69.542625 0.114385 -0.002531 21.414588 21.420907 24.576371 0.054287 -0.001169 1.326737 1.327830 17.435841 -0.216031 -0.265193 0.269675 0.006851 0.019629 -0.019739 0.975978 0.000981 0.976294 0.558505 0.558505 0.000000 0.000000 
1 1.800000 78.514041 0.091680 -0.002554 21.414588 21.420907 28.067566 0.042458 -0.001050 1.531796 1.532061 17.256072 -0.215100 -0.257488 0.260888 0.007904 0.023276 -0.023387 0.975978 0.000981 0.976294 0.418879 0.418879 0.000000 0.000000 
1 2.000000 90.475929 0.061124 -0.002586 21.414588 21.420907 32.224661 0.027932 -0.000846 1.805325 1.804253 17.018280 -0.213141 -0.245186 0.247130 0.009149 0.028138 -0.028250 0.975978 0.000981 0.976294 0.558505 0.558505 0.000000 0.000000 
2 2.000000 90.475929 0.061124 -0.002586 21.414588 21.420907 32.224661 0.027932 -0.000846 1.805325 1.804253 17.018280 -0.213141 -0.245186 0.247130 0.009149 0.028138 -0.028250 0.975978 0.000981 0.976294 0.000000 0.000000 80.000000 5.000000 
3 2.000000 87.929356 -0.064227 -0.053877 21.068831 21.481689 17.274866 0.020953 -0.000740 0.966885 0.968123 16.989303 -0.225114 -0.292933 0.294160 0.004201 0.008574 -0.008648 0.851555 0.031593 0.851920 0.000000 0.000000 0.000000 0.000000 
1 2.200000 99.794461 -0.704100 -0.055936 21.068831 21.481689 20.748958 -0.279889 0.001193 1.218635 1.208954 16.746447 -0.225608 -0.301432 0.276051 0.005135 0.012663 -0.012739 0.851555 0.031593 0.851920 0.558505 0.558505 0.000000 0.000000 
1 2.400000 110.160865 -1.284556 -0.031214 21.068831 21.481689 24.301700 -0.599901 0.006395 1.470019 1.388515 16.506735 -0.225251 -0.308036 0.258479 0.006111 0.016791 -0.015768 0.851555 0.031593 0.851920 0.558505 0.418879 0.000000 0.000000 
1 2.600000 119.068284 -1.562681 -0.032758 21.068831 21.481689 27.841257 -0.761152 0.007863 1.659565 1.569082 16.322114 -0.224743 -0.306778 0.246102 0.007099 0.019858 -0.018836 0.851555 0.031593 0.851920 0.418879 0.418879 0.000000 0.000000 
1 2.800000 124.948656 -1.755379 0.072305 21.068831 21.481689 31.100369 -0.973314 0.023470 1.901063 1.574270 16.081329 -0.222450 -0.303482 0.235299 0.008040 0.024104 -0.018678 0.851555 0.031593 0.851920 0.558505 0.000000 0.000000 0.000000 
1 3.000000 129.349772 -1.436600 0.151102 21.068831 21.481689 34.165990 -0.760535 0.032906 2.071263 1.586824 15.899989 -0.219832 -0.280527 0.227974 0.008954 0.027289 -0.018560 0.851555 0.031593 0.851920 0.418879 0.000000 0.000000 0.000000 
1 3.200000 135.166261 -0.550965 0.256165 21.068831 21.481689 37.522026 -0.192584 0.043115 2.282184 1.611983 15.690435 -0.215004 -0.229664 0.219054 0.009969 0.031535 -0.018402 0.851555 0.031593 0.851920 0.558505 0.000000 0.000000 0.000000 
2 3.200000 135.166261 -0.550965 0.256165 21.068831 21.481689 37.522026 -0.192584 0.043115 2.282184 1.611983 15.690435 -0.215004 -0.229664 0.219054 0.009969 0.031535 -0.018402 0.851555 0.031593 0.851920 0.000000 0.000000 80.000000 -25.000000 
3 3.200000 135.608635 -0.735329 0.301878 21.256955 21.393144 18.169298 -0.230347 0.042453 1.180193 0.730200 15.582425 -0.188376 -0.136869 0.153990 0.003399 0.008073 -0.002805 0.705287 0.037101 0.774569 0.000000 0.000000 0.000000 0.000000 
1 3.400000 145.554223 2.361684 0.327869 21.256955 21.393144 21.008341 1.179105 0.036626 1.350655 0.903668 15.588711 -0.187265 -0.071697 0.203807 0.004253 0.011452 -0.005517 0.705287 0.037101 0.774569 0.558505 0.418879 0.000000 0.000000 
2 3.400000 145.554223 2.361684 0.327869 21.256955 21.393144 21.008341 1.179105 0.036626 1.350655 0.903668 15.588711 -0.187265 -0.071697 0.203807 0.004253 0.011452 -0.005517 0.705287 0.037101 0.774569 0.000000 0.000000 80.000000 -30.000000 
3 3.400000 141.233754 2.431176 0.335913 21.051464 21.156506 12.926091 0.977899 0.025222 0.851022 0.542476 15.467681 -0.196814 -0.124498 0.223358 0.003497 0.007523 -0.003747 0.660358 0.024703 0.751405 0.000000 0.000000 0.000000 0.000000 
1 3.600000 152.361683 6.316433 0.335389 21.051464 21.156506 15.596427 2.630708 0.013646 1.002405 0.761650 15.534012 -0.196435 -0.057471 0.292823 0.004353 0.010693 -0.007371 0.660358 0.024703 0.751405 0.558505 0.558505 0.000000 0.000000 
2 3.600000 152.361683 6.316433 0.335389 21.051464 21.156506 15.596427 2.630708 0.013646 1.002405 0.761650 15.534012 -0.196435 -0.057471 0.292823 0.004353 0.010693 -0.007371 0.660358 0.024703 0.751405 0.000000 0.000000 80.000000 25.000000 
3 3.600000 152.338158 6.341189 0.325949 21.013684 21.186472 11.668454 -0.523479 0.053942 0.830630 0.505496 12.979726 -0.159318 -0.177342 0.071646 0.002884 0.008448 -0.001308 0.637635 0.026539 0.723526 0.000000 0.000000 0.000000 0.000000 
1 3.800000 163.502180 10.114679 0.325087 21.013684 21.186472 14.091944 0.899331 0.045964 0.974458 0.708862 13.033274 -0.158512 -0.113483 0.138024 0.003724 0.011495 -0.004784 0.637635 0.026539 0.723526 0.558505 0.558505 0.000000 0.000000 
1 4.000000 173.267824 13.406138 0.350638 21.013684 21.186472 16.688002 2.268740 0.037756 1.110623 0.875229 13.101213 -0.156880 -0.048752 0.186258 0.004609 0.014576 -0.007358 0.637635 0.026539 0.723526 0.558505 0.418879 0.000000 0.000000 
1 4.200000 177.401130 14.917901 0.429229 21.013684 21.186472 19.000736 3.315027 0.037890 1.214008 0.891572 13.238265 -0.154119 0.002854 0.185273 0.005437 0.016961 -0.007258 0.637635 0.026539 0.723526 0.418879 0.000000 0.000000 0.000000 
1 4.400000 181.402989 16.749504 0.507820 21.013684 21.186472 21.194411 4.565814 0.035744 1.304374 0.909920 13.513674 -0.150463 0.064892 0.184821 0.006282 0.019345 -0.007159 0.637635 0.026539 0.723526 0.418879 0.000000 0.000000 0.000000 
1 4.600000 189.115484 21.041507 0.559783 21.013684 21.186472 23.578921 6.459757 0.016644 1.380173 1.035397 13.955093 -0.145186 0.162722 0.234056 0.007241 0.022459 -0.008831 0.637635 0.026539 0.723526 0.558505 0.279253 0.000000 0.000000 
1 4.800000 197.847984 26.513706 0.585334 21.013684 21.186472 26.252412 8.671845 -0.017018 1.412867 1.218407 14.573358 -0.139409 0.270853 0.314278 0.008266 0.025539 -0.011404 0.637635 0.026539 0.723526 0.558505 0.418879 0.000000 0.000000 
2 4.800000 197.847984 26.513706 0.585334 21.013684 21.186472 26.252412 8.671845 -0.017018 1.412867 1.218407 14.573358 -0.139409 0.270853 0.314278 0.008266 0.025539 -0.011404 0.637635 0.026539 0.723526 0.000000 0.000000 80.000000 -20.000000 
3 4.800000 197.678817 26.439573 0.596778 21.044948 21.159532 14.428237 3.054245 0.050347 0.949674 0.613162 11.902582 -0.110572 0.039342 0.032254 0.002560 0.008939 0.001326 0.549936 0.036387 0.676354 0.000000 0.000000 0.000000 0.000000 
1 5.000000 207.427374 33.062917 0.596207 21.044948 21.159532 16.156839 5.136331 0.036865 1.025900 0.769009 12.560113 -0.107946 0.135486 0.144720 0.003375 0.011500 -0.001865 0.549936 0.036387 0.676354 0.558505 0.558505 0.000000 0.000000 
1 5.200000 217.179714 39.680690 0.595636 21.044948 21.159532 18.210637 7.276222 0.017275 1.085281 0.946046 13.284279 -0.105111 0.232738 0.255618 0.004246 0.014061 -0.005056 0.549936 0.036387 0.676354 0.558505 0.558505 0.000000 0.000000 
1 5.400000 225.713008 45.464120 0.621443 21.044948 21.159532 20.533534 9.321581 -0.003535 1.137396 1.100961 14.047484 -0.101281 0.329673 0.338455 0.005156 0.016667 -0.007404 0.549936 0.036387 0.676354 0.558505 0.418879 0.000000 0.000000 
2 5.400000 225.713008 45.464120 0.621443 21.044948 21.159532 20.533534 9.321581 -0.003535 1.137396 1.100961 14.047484 -0.101281 0.329673 0.338455 0.005156 0.016667 -0.007404 0.549936 0.036387 0.676354 0.000000 0.000000 80.000000 25.000000 
3 5.400000 225.004888 44.785991 0.612941 20.968270 21.153593 13.499055 3.609498 0.061068 0.932238 0.684389 9.293107 -0.065716 0.100011 0.040715 0.002105 0.009374 0.002318 0.509689 0.046252 0.637542 0.000000 0.000000 0.000000 0.000000 
1 5.600000 228.597028 47.312360 0.691362 20.968270 21.153593 15.014057 4.975911 0.060796 0.995872 0.686458 10.014576 -0.063450 0.164633 0.047082 0.002889 0.011280 0.002491 0.509689 0.046252 0.637542 0.418879 0.000000 0.000000 0.000000 
1 5.800000 233.107937 51.045715 0.795923 20.968270 21.153593 16.350599 6.549481 0.057470 1.063410 0.687110 10.938618 -0.059123 0.260235 0.056388 0.003722 0.013822 0.002721 0.509689 0.046252 0.637542 0.558505 0.000000 0.000000 0.000000 
1 6.000000 241.337381 59.450240 0.794999 20.968270 21.153593 17.410074 8.598284 0.030464 1.055861 0.797834 12.203539 -0.053706 0.376562 0.193888 0.004566 0.016133 -0.000227 0.509689 0.046252 0.637542 0.558505 0.558505 0.000000 0.000000 
1 6.200000 248.540407 66.792923 0.820446 20.968270 21.153593 18.933522 10.546410 0.001647 1.043860 0.902055 13.540311 -0.047652 0.491392 0.298339 0.005456 0.018501 -0.002381 0.509689 0.046252 0.637542 0.558505 0.418879 0.000000 0.000000 
1 6.400000 256.561292 75.396712 0.819522 20.968270 21.153593 21.073526 12.614266 -0.042771 0.990542 1.052751 15.068256 -0.041664 0.611995 0.437104 0.006397 0.020812 -0.005330 0.509689 0.046252 0.637542 0.558505 0.558505 0.000000 0.000000 
2 6.400000 256.561292 75.396712 0.819522 20.968270 21.153593 21.073526 12.614266 -0.042771 0.990542 1.052751 15.068256 -0.041664 0.611995 0.437104 0.006397 0.020812 -0.005330 0.509689 0.046252 0.637542 0.000000 0.000000 80.000000 -30.000000 
3 6.400000 255.011921 74.165229 0.814188 20.861420 21.089245 11.079128 5.860671 0.027934 0.696479 0.545254 9.964796 -0.041557 0.234058 0.136079 0.001687 0.007065 0.001962 0.441529 0.045235 0.608518 0.000000 0.000000 0.000000 0.000000 
1 6.600000 262.053912 81.624842 0.787045 20.861420 21.089245 12.215443 7.575131 0.015863 0.715929 0.653774 11.269819 -0.040071 0.312519 0.267100 0.002442 0.008491 -0.000904 0.441529 0.045235 0.608518 0.418879 0.558505 0.000000 0.000000 
1 6.800000 269.284535 88.879322 0.812200 20.861420 21.089245 13.696452 9.327318 0.000280 0.748064 0.759218 12.579571 -0.037189 0.409905 0.365959 0.003252 0.010523 -0.002954 0.441529 0.045235 0.608518 0.558505 0.418879 0.000000 0.000000 
1 7.000000 272.290125 92.050503 0.890222 20.861420 21.089245 14.983499 10.718530 -0.005901 0.778306 0.775102 13.853032 -0.033167 0.480055 0.371984 0.004039 0.012174 -0.002785 0.441529 0.045235 0.608518 0.418879 0.000000 0.000000 0.000000 
1 7.200000 275.955828 96.578231 0.994251 20.861420 21.089245 16.258547 12.194963 -0.018324 0.800768 0.795659 15.390114 -0.026544 0.580162 0.380823 0.004873 0.014376 -0.002559 0.441529 0.045235 0.608518 0.558505 0.000000 0.000000 0.000000 
2 7.200000 275.955828 96.578231 0.994251 20.861420 21.089245 16.258547 12.194963 -0.018324 0.800768 0.795659 15.390114 -0.026544 0.580162 0.380823 0.004873 0.014376 -0.002559 0.441529 0.045235 0.608518 0.000000 0.000000 80.000000 -10.000000 
3 7.200000 277.620343 98.509579 1.016304 21.021136 21.136031 9.605953 6.067683 0.040827 0.632563 0.487927 9.384813 -0.005548 0.318365 0.124839 0.001248 0.005982 0.002717 0.405710 0.045561 0.592202 0.000000 0.000000 0.000000 0.000000 
1 7.400000 280.711076 103.500242 1.121129 21.021136 21.136031 10.031393 7.304280 0.038665 0.662360 0.481067 11.162233 -0.001868 0.416444 0.136455 0.002027 0.008005 0.002944 0.405710 0.045561 0.592202 0.558505 0.000000 0.000000 0.000000 
2 7.400000 280.711076 103.500242 1.121129 21.021136 21.136031 10.031393 7.304280 0.038665 0.662360 0.481067 11.162233 -0.001868 0.416444 0.136455 0.002027 0.008005 0.002944 0.405710 0.045561 0.592202 0.000000 0.000000 80.000000 -15.000000 
3 7.400000 280.418075 102.970153 1.101279 20.944973 21.133671 7.197307 4.284745 0.044895 0.522332 0.380073 7.856011 -0.003610 0.242031 0.032156 0.001225 0.005941 0.003477 0.391652 0.041507 0.588480 0.000000 0.000000 0.000000 0.000000 
1 7.600000 284.399580 110.817659 1.153031 20.944973 21.133671 7.195256 5.428559 0.037740 0.527817 0.395209 9.779984 -0.000268 0.346235 0.116647 0.001985 0.007791 0.002217 0.391652 0.041507 0.588480 0.558505 0.279253 0.000000 0.000000 
1 7.800000 289.167012 121.557658 1.152090 20.944973 21.133671 7.176314 6.547516 0.017665 0.493223 0.442779 11.935651 0.003312 0.458558 0.277945 0.002768 0.009537 -0.000511 0.391652 0.041507 0.588480 0.558505 0.558505 0.000000 0.000000 
1 8.000000 293.344679 130.945209 1.177495 20.944973 21.133671 7.632517 7.624022 -0.007056 0.451700 0.502399 14.177238 0.007288 0.568588 0.401023 0.003590 0.011334 -0.002505 0.391652 0.041507 0.588480 0.558505 0.418879 0.000000 0.000000 
1 8.200000 297.287575 140.448025 1.150443 20.944973 21.133671 8.593669 8.646593 -0.042195 0.379869 0.592513 16.553210 0.008745 0.656878 0.560438 0.004424 0.012592 -0.005284 0.391652 0.041507 0.588480 0.418879 0.558505 0.000000 0.000000 
2 8.200000 297.287575 140.448025 1.150443 20.944973 21.133671 8.593669 8.646593 -0.042195 0.379869 0.592513 16.553210 0.008745 0.656878 0.560438 0.004424 0.012592 -0.005284 0.391652 0.041507 0.588480 0.000000 0.000000 80.000000 -5.000000 
3 8.200000 297.348964 142.506305 1.214478 21.184935 21.100510 5.385782 5.163176 0.019421 0.384191 0.346278 10.653311 0.006325 0.406380 0.333316 0.000970 0.004153 0.000764 0.360888 0.046692 0.568813 0.000000 0.000000 0.000000 0.000000 
1 8.400000 299.926456 149.431224 1.293815 21.184935 21.100510 5.525123 6.026352 0.014688 0.391722 0.359388 12.904451 0.009840 0.504692 0.382901 0.001732 0.005895 0.000288 0.360888 0.046692 0.568813 0.558505 0.139626 0.000000 0.000000 
2 8.400000 299.926456 149.431224 1.293815 21.184935 21.100510 5.525123 6.026352 0.014688 0.391722 0.359388 12.904451 0.009840 0.504692 0.382901 0.001732 0.005895 0.000288 0.360888 0.046692 0.568813 0.000000 0.000000 80.000000 -10.000000 
3 8.400000 299.343923 148.374805 1.293444 21.140726 21.062915 4.184299 3.888871 0.025393 0.328181 0.267681 9.056125 0.009579 0.346112 0.244463 0.000965 0.004150 0.001325 0.350433 0.043354 0.562405 0.000000 0.000000 0.000000 0.000000 
1 8.600000 300.960391 154.052795 1.398865 21.140726 21.062915 4.142611 4.539376 0.021922 0.331410 0.263475 11.330136 0.013180 0.440866 0.256309 0.001725 0.005898 0.001541 0.350433 0.043354 0.562405 0.558505 0.000000 0.000000 0.000000 
1 8.800000 301.717905 158.415218 1.477932 21.140726 21.062915 4.071697 4.939685 0.015823 0.318237 0.258307 13.690351 0.016586 0.513601 0.265366 0.002484 0.007209 0.001703 0.350433 0.043354 0.562405 0.418879 0.000000 0.000000 0.000000 
1 9.000000 302.265354 164.293384 1.583353 21.140726 21.062915 4.005182 5.140359 0.002841 0.284939 0.249419 16.212285 0.021914 0.611412 0.277508 0.003275 0.008956 0.001919 0.350433 0.043354 0.562405 0.558505 0.000000 0.000000 0.000000 
1 9.200000 302.191226 170.196523 1.688775 21.140726 21.062915 4.084479 5.045472 -0.015372 0.230842 0.237938 18.806806 0.028075 0.709201 0.289601 0.004083 0.010703 0.002135 0.350433 0.043354 0.562405 0.558505 0.000000 0.000000 0.000000 
1 9.400000 301.496983 176.053695 1.741582 21.140726 21.062915 4.423738 4.651212 -0.039263 0.159154 0.219741 21.353681 0.032907 0.784563 0.337502 0.004873 0.011960 0.001596 0.350433 0.043354 0.562405 0.418879 0.139626 0.000000 0.000000 
1 9.600000 299.993792 184.769562 1.794487 21.140726 21.062915 5.528867 3.990526 -0.082654 0.037251 0.190423 24.074095 0.039454 0.885829 0.426665 0.005705 0.013599 0.000410 0.350433 0.043354 0.562405 0.558505 0.279253 0.000000 0.000000 
1 9.800000 298.031808 193.393746 1.847392 21.140726 21.062915 7.488792 3.111675 -0.133674 -0.103084 0.166780 26.818572 0.046279 0.985468 0.514990 0.006560 0.015239 -0.000776 0.350433 0.043354 0.562405 0.558505 0.279253 0.000000 0.000000 
2 9.800000 298.031808 193.393746 1.847392 21.140726 21.062915 7.488792 3.111675 -0.133674 -0.103084 0.166780 26.818572 0.046279 0.985468 0.514990 0.006560 0.015239 -0.000776 0.350433 0.043354 0.562405 0.000000 0.000000 80.000000 0.000000 
3 9.800000 298.120452 195.359876 1.853289 21.216692 21.098552 3.094418 1.356707 0.017260 0.138449 0.078267 16.178073 0.060525 0.665761 0.305372 0.001163 0.005016 0.001457 0.319733 0.040922 0.557566 0.000000 0.000000 0.000000 0.000000 
1 10.000000 295.647735 203.879004 1.906483 21.216692 21.098552 3.041631 0.201184 0.007089 0.069239 0.040966 18.698057 0.064895 0.756214 0.390885 0.001929 0.006508 0.000271 0.319733 0.040922 0.557566 0.558505 0.279253 0.000000 0.000000 
2 10.000000 295.647735 203.879004 1.906483 21.216692 21.098552 3.041631 0.201184 0.007089 0.069239 0.040966 18.698057 0.064895 0.756214 0.390885 0.001929 0.006508 0.000271 0.319733 0.040922 0.557566 0.000000 0.000000 80.000000 -5.000000 
3 10.000000 295.605992 201.824305 1.905228 21.146338 21.051291 2.732302 0.275014 0.022213 0.100455 0.028086 12.755591 0.051826 0.534785 0.263327 0.001175 0.004640 0.000692 0.308855 0.037504 0.554150 0.000000 0.000000 0.000000 0.000000 
1 10.200000 293.669903 207.396045 1.958071 21.146338 21.051291 2.751554 -0.737779 0.015458 0.052510 0.008952 14.988914 0.054650 0.597722 0.307195 0.001923 0.005748 0.000142 0.308855 0.037504 0.554150 0.418879 0.139626 0.000000 0.000000 
1 10.400000 290.884678 214.224708 2.037277 21.146338 21.051291 2.948379 -1.966757 0.001563 -0.020307 -0.010582 17.246698 0.058851 0.678795 0.352685 0.002697 0.007242 -0.000362 0.308855 0.037504 0.554150 0.558505 0.139626 0.000000 0.000000 
2 10.400000 290.884678 214.224708 2.037277 21.146338 21.051291 2.948379 -1.966757 0.001563 -0.020307 -0.010582 17.246698 0.058851 0.678795 0.352685 0.002697 0.007242 -0.000362 0.308855 0.037504 0.554150 0.000000 0.000000 80.000000 35.000000 
3 10.400000 290.377371 215.948182 2.045689 21.214339 21.080826 2.604194 -1.044250 0.014112 0.030465 -0.001101 13.409945 0.063034 0.568341 0.268916 0.001191 0.004680 0.000910 0.300884 0.037202 0.551392 0.000000 0.000000 0.000000 0.000000 
1 10.600000 286.995658 222.525648 2.125197 21.214339 21.080826 2.943906 -2.462505 0.005371 -0.039927 -0.029438 15.483340 0.066996 0.644180 0.312157 0.001957 0.006134 0.000408 0.300884 0.037202 0.551392 0.558505 0.139626 0.000000 0.000000 
2 10.600000 286.995658 222.525648 2.125197 21.214339 21.080826 2.943906 -2.462505 0.005371 -0.039927 -0.029438 15.483340 0.066996 0.644180 0.312157 0.001957 0.006134 0.000408 0.300884 0.037202 0.551392 0.000000 0.000000 80.000000 30.000000 
3 10.600000 287.042930 222.489276 2.120962 21.205659 21.083383 2.594588 -1.500555 0.011765 0.001820 -0.013964 12.355995 0.066571 0.544670 0.245828 0.001223 0.004815 0.000977 0.295396 0.036118 0.549531 0.000000 0.000000 0.000000 0.000000 
1 10.800000 282.407778 230.046593 2.174139 21.205659 21.083383 3.120864 -3.125005 0.001396 -0.080336 -0.066736 14.285293 0.069958 0.617880 0.319547 0.001988 0.006198 -0.000213 0.295396 0.036118 0.549531 0.558505 0.279253 0.000000 0.000000 
2 10.800000 282.407778 230.046593 2.174139 21.205659 21.083383 3.120864 -3.125005 0.001396 -0.080336 -0.066736 14.285293 0.069958 0.617880 0.319547 0.001988 0.006198 -0.000213 0.295396 0.036118 0.549531 0.000000 0.000000 80.000000 25.000000 
3 10.800000 283.054718 228.247922 2.176288 21.150402 21.032642 2.678549 -2.072443 0.007717 -0.034797 -0.046545 11.491301 0.067632 0.522179 0.247829 0.001339 0.004991 0.000539 0.290153 0.035076 0.546672 0.000000 0.000000 0.000000 0.000000 
1 11.000000 278.021569 235.518848 2.229317 21.150402 21.032642 3.399963 -3.745867 -0.003332 -0.119988 -0.099483 13.272440 0.070751 0.591240 0.318472 0.002105 0.006350 -0.000649 0.290153 0.035076 0.546672 0.558505 0.279253 0.000000 0.000000 
1 11.200000 274.412252 240.183635 2.282198 21.150402 21.032642 4.362543 -5.276293 -0.014623 -0.188296 -0.124305 14.868429 0.073353 0.639612 0.354633 0.002868 0.007392 -0.001200 0.290153 0.035076 0.546672 0.418879 0.139626 0.000000 0.000000 
1 11.400000 268.638678 246.881755 2.335227 21.150402 21.032642 5.758538 -7.084167 -0.036253 -0.293905 -0.172501 16.456652 0.076364 0.701999 0.420305 0.003667 0.008751 -0.002388 0.290153 0.035076 0.546672 0.558505 0.279253 0.000000 0.000000 
1 11.600000 264.556460 251.138855 2.388108 21.150402 21.032642 7.318734 -8.693560 -0.054330 -0.374913 -0.193836 17.833899 0.078884 0.745091 0.453847 0.004452 0.009792 -0.002938 0.290153 0.035076 0.546672 0.418879 0.139626 0.000000 0.000000 
2 11.600000 264.556460 251.138855 2.388108 21.150402 21.032642 7.318734 -8.693560 -0.054330 -0.374913 -0.193836 17.833899 0.078884 0.745091 0.453847 0.004452 0.009792 -0.002938 0.290153 0.035076 0.546672 0.000000 0.000000 80.000000 -25.000000 
3 11.600000 263.401272 253.466665 2.382840 21.222654 21.110421 4.844682 -4.829903 -0.004889 -0.164341 -0.135778 11.001053 0.044929 0.456017 0.285878 0.001123 0.003431 0.000086 0.270251 0.033982 0.537831 0.000000 0.000000 0.000000 0.000000 
1 11.800000 258.030936 258.558174 2.462353 21.222654 21.110421 6.203961 -6.333415 -0.012434 -0.238300 -0.170352 12.239219 0.047421 0.508182 0.318205 0.001878 0.004737 -0.000415 0.270251 0.033982 0.537831 0.558505 0.139626 0.000000 0.000000 
2 11.800000 258.030936 258.558174 2.462353 21.222654 21.110421 6.203961 -6.333415 -0.012434 -0.238300 -0.170352 12.239219 0.047421 0.508182 0.318205 0.001878 0.004737 -0.000415 0.270251 0.033982 0.537831 0.000000 0.000000 80.000000 -30.000000 
3 11.800000 258.895292 257.384105 2.443840 21.151709 21.094239 4.691740 -3.965431 0.000992 -0.133581 -0.113601 8.342028 0.037823 0.355893 0.212200 0.001069 0.003101 0.000117 0.262277 0.031111 0.534149 0.000000 0.000000 0.000000 0.000000 
1 12.000000 253.240602 262.125303 2.523019 21.151709 21.094239 6.106257 -5.372269 -0.005668 -0.206071 -0.149387 9.387054 0.039705 0.403019 0.241692 0.001818 0.004370 -0.000394 0.262277 0.031111 0.534149 0.558505 0.139626 0.000000 0.000000 
2 12.000000 253.240602 262.125303 2.523019 21.151709 21.094239 6.106257 -5.372269 -0.005668 -0.206071 -0.149387 9.387054 0.039705 0.403019 0.241692 0.001818 0.004370 -0.000394 0.262277 0.031111 0.534149 0.000000 0.000000 80.000000 35.000000 
3 12.000000 253.176485 261.882488 2.558381 21.200680 21.056015 4.862422 -4.102530 -0.009675 -0.166269 -0.109169 8.037464 0.049958 0.370517 0.193655 0.001094 0.003560 0.000541 0.259766 0.030887 0.531936 0.000000 0.000000 0.000000 0.000000 
1 12.200000 245.780788 266.761931 2.611602 21.200680 21.056015 6.672694 -5.525865 -0.016917 -0.247790 -0.181004 8.821271 0.051642 0.411181 0.239055 0.001847 0.004778 -0.000631 0.259766 0.030887 0.531936 0.558505 0.279253 0.000000 0.000000 
2 12.200000 245.780788 266.761931 2.611602 21.200680 21.056015 6.672694 -5.525865 -0.016917 -0.247790 -0.181004 8.821271 0.051642 0.411181 0.239055 0.001847 0.004778 -0.000631 0.259766 0.030887 0.531936 0.000000 0.000000 80.000000 35.000000 
3 12.200000 246.844191 265.859591 2.603506 21.151907 21.033373 5.346940 -4.309840 -0.017330 -0.200447 -0.136394 7.660086 0.057306 0.374528 0.189899 0.001237 0.004012 0.000333 0.257074 0.030512 0.528953 0.000000 0.000000 0.000000 0.000000 
1 12.400000 240.511230 269.639301 2.682762 21.151907 21.033373 7.273335 -5.641823 -0.024352 -0.279085 -0.176680 8.316155 0.059195 0.410487 0.213031 0.001993 0.005256 -0.000174 0.257074 0.030512 0.528953 0.558505 0.139626 0.000000 0.000000 
1 12.600000 233.906319 272.902082 2.709427 21.151907 21.033373 9.415745 -6.857749 -0.032703 -0.348326 -0.248059 8.815065 0.060026 0.434246 0.248637 0.002749 0.006141 -0.001379 0.257074 0.030512 0.528953 0.418879 0.279253 0.000000 0.000000 
